английский,англи'йский,"English, British",englisch,,,,,,,англи'йский,англи'йского,англи'йскому,"англи'йский,англи'йского",англи'йским,англи'йском,англи'йская,англи'йской,англи'йской,англи'йскую,"англи'йской,(англи'йскою)",англи'йской,англи'йское,англи'йского,англи'йскому,англи'йское,англи'йским,англи'йском,англи'йские,англи'йских,англи'йским,"англи'йские,англи'йских",англи'йскими,англи'йских
нынешний,ны'нешний,"present, present-day","derzeitig, heutig, jetzig, gegenwärtig",,,,ны'нешня,ны'нешне,ны'нешни,ны'нешний,ны'нешнего,ны'нешнему,"ны'нешний,ны'нешнего",ны'нешним,ны'нешнем,ны'нешняя,ны'нешней,ны'нешней,ны'нешнюю,"ны'нешней,(ны'нешнею)",ны'нешней,ны'нешнее,ны'нешнего,ны'нешнему,ны'нешнее,ны'нешним,ны'нешнем,ны'нешние,ны'нешних,ны'нешним,"ны'нешние,ны'нешних",ны'нешними,ны'нешних
научный,нау'чный,scientific,"wissenschaftlich, akademisch",,,нау'чен,нау'чна,нау'чно,нау'чны,нау'чный,нау'чного,нау'чному,"нау'чный,нау'чного",нау'чным,нау'чном,нау'чная,нау'чной,нау'чной,нау'чную,"нау'чной,(нау'чною)",нау'чной,нау'чное,нау'чного,нау'чному,нау'чное,нау'чным,нау'чном,нау'чные,нау'чных,нау'чным,"нау'чные,нау'чных",нау'чными,нау'чных
ближайший,ближа'йший,"nearest, closest, next",nächste; näheste,,,,,,,ближа'йший,ближа'йшего,ближа'йшему,"ближа'йшего,ближа'йший",ближа'йшим,ближа'йшем,ближа'йшая,ближа'йшей,ближа'йшей,ближа'йшую,"ближа'йшей,ближа'йшею",ближа'йшей,ближа'йшее,ближа'йшего,ближа'йшему,ближа'йшее,ближа'йшим,ближа'йшем,ближа'йшие,ближа'йших,ближа'йшим,"ближа'йших,ближа'йшие",ближа'йшими,ближа'йших
яркий,я'ркий,"bright, blazing, gaudy, striking, brilliant, vivid, lively","leuchtend, farbenfroh, markant, krass; hell, grell",я'рче,ярча'йший,я'рок,ярка',я'рко,я'рки,я'ркий,я'ркого,я'ркому,"я'ркий,я'ркого",я'рким,я'рком,я'ркая,я'ркой,я'ркой,я'ркую,"я'ркой,(я'ркою)",я'ркой,я'ркое,я'ркого,я'ркому,я'ркое,я'рким,я'рком,я'ркие,я'рких,я'рким,"я'ркие,я'рких",я'ркими,я'рких
учёный,учёный,scientist,"gelehrt, wissenschaftlich; Wissenschaftler, der Gelehrte",,,учён,учёна,учёно,учёны,учёный,учёного,учёному,"учёный,учёного",учёным,учёном,учёная,учёной,учёной,учёную,"учёной, учёною",учёной,учёное,учёного,учёному,учёное,учёным,учёном,учёные,учёных,учёным,"учёные,учёных",учёными,учёных
соседний,сосе'дний,"neighbouring, neighbour, next, adjacent, near by",Nachbar-; benachbart,,,,сосе'дня,сосе'дне,сосе'дни,сосе'дний,сосе'днего,сосе'днему,"сосе'дний,сосе'днего",сосе'дним,сосе'днем,сосе'дняя,сосе'дней,сосе'дней,сосе'днюю,"сосе'дней,(сосе'днею)",сосе'дней,сосе'днее,сосе'днего,сосе'днему,сосе'днее,сосе'дним,сосе'днем,сосе'дние,сосе'дних,сосе'дним,"сосе'дние,сосе'дних",сосе'дними,сосе'дних
пятый,пя'тый,fifth,der fünfte,,,,,,,пя'тый,пя'того,пя'тому,"пя'тый,пя'того",пя'тым,пя'том,пя'тая,пя'той,пя'той,пя'тую,"пя'той,(пя'тою)",пя'той,пя'тое,пя'того,пя'тому,пя'тое,пя'тым,пя'том,пя'тые,пя'тых,пя'тым,"пя'тые,пя'тых",пя'тыми,пя'тых
определённый,определённый,specific,"bestimmt, festgesetzt, klar, genau, ein gewisser",,,определёнен,определённа,определённо,определённы,определённый,определённого,определённому,"определённый,определённого",определённым,определённом,определённая,определённой,определённой,определённую,"определённой,(определённою)",определённой,определённое,определённого,определённому,определённое,определённым,определённом,определённые,определённых,определённым,"определённые,определённых",определёнными,определённых
возможный,возмо'жный,"possible, feasible","möglich, denkbar, eventuell",,,возмо'жен,возмо'жна,возмо'жно,возмо'жны,возмо'жный,возмо'жного,возмо'жному,"возмо'жный,возмо'жного",возмо'жным,возмо'жном,возмо'жная,возмо'жной,возмо'жной,возмо'жную,"возмо'жной,(возмо'жною)",возмо'жной,возмо'жное,возмо'жного,возмо'жному,возмо'жное,возмо'жным,возмо'жном,возмо'жные,возмо'жных,возмо'жным,"возмо'жные,возмо'жных",возмо'жными,возмо'жных
технический,техни'ческий,technical,technisch,,,,,,,техни'ческий,техни'ческого,техни'ческому,"техни'ческий,техни'ческого",техни'ческим,техни'ческом,техни'ческая,техни'ческой,техни'ческой,техни'ческую,"техни'ческой,(техни'ческою)",техни'ческой,техни'ческое,техни'ческого,техни'ческому,техни'ческое,техни'ческим,техни'ческом,техни'ческие,техни'ческих,техни'ческим,"техни'ческие,техни'ческих",техни'ческими,техни'ческих
видимый,ви'димый,"visible, obvious, apparent, seeming","sichtbar, scheinbar",,,ви'дим,ви'дима,ви'димо,ви'димы,ви'димый,ви'димого,ви'димому,"ви'димый,ви'димого",ви'димым,ви'димом,ви'димая,ви'димой,ви'димой,ви'димую,"ви'димой,(ви'димою)",ви'димой,ви'димое,ви'димого,ви'димому,ви'димое,ви'димым,ви'димом,ви'димые,ви'димых,ви'димым,"ви'димые,ви'димых",ви'димыми,ви'димых
злой,злой,"wicked, malicious, vicious, evil; angry","böse, arg, boshaft, zornig",зле'е,зле'йший,зол,зла,зло,злы,зло'й,зло'го,зло'му,"зло'й,зло'го",злы'м,зло'м,зла'я,зло'й,зло'й,злу'ю,"зло'й,(зло'ю)",зло'й,зло'е,зло'го,зло'му,зло'е,злы'м,зло'м,злы'е,злы'х,злы'м,"злы'е,злы'х",злы'ми,злы'х
дикий,ди'кий,"wild, barbarous, savage, shy, unsociable, strange, queer, preposterous, outrageous",wild,,,ди'к,дика',ди'ко,ди'ки,ди'кий,ди'кого,ди'кому,"ди'кий,ди'кого",ди'ким,ди'ком,ди'кая,ди'кой,ди'кой,ди'кую,"ди'кой,(ди'кою)",ди'кой,ди'кое,ди'кого,ди'кому,ди'кое,ди'ким,ди'ком,ди'кие,ди'ких,ди'ким,"ди'кие,ди'ких",ди'кими,ди'ких
народный,наро'дный,"popular, folk, national","Volks-; völkisch / volkstümlich, volkseigen-",,,,,,,наро'дный,наро'дного,наро'дному,"наро'дный,наро'дного",наро'дным,наро'дном,наро'дная,наро'дной,наро'дной,наро'дную,"наро'дной,(наро'дною)",наро'дной,наро'дное,наро'дного,наро'дному,наро'дное,наро'дным,наро'дном,наро'дные,наро'дных,наро'дным,"наро'дные,наро'дных",наро'дными,наро'дных
морской,морско'й,"marine, maritime, naval, nautical","Meeres-, See-",,,,,,,морско'й,морско'го,морско'му,"морско'й,морско'го",морски'м,морско'м,морска'я,морско'й,морско'й,морску'ю,"морско'й,(морско'ю)",морско'й,морско'е,морско'го,морско'му,морско'е,морски'м,морско'м,морски'е,морски'х,морски'м,"морски'е,морски'х",морски'ми,морски'х
сложный,сло'жный,"complicated, complex, intricate, compound; difficult","kompliziert, schwierig; komplex, zusammengesetzt",,,сло'жен,сложна',сло'жно,"сло'жны,сложны'",сло'жный,сло'жного,сло'жному,"сло'жный,сло'жного",сло'жным,сло'жном,сло'жная,сло'жной,сло'жной,сло'жную,"сло'жной,(сло'жною)",сло'жной,сло'жное,сло'жного,сло'жному,сло'жное,сло'жным,сло'жном,сло'жные,сло'жных,сло'жным,"сло'жные,сло'жных",сло'жными,сло'жных
исторический,истори'ческий,"historical, historic, epoch-making","historisch, geschichtlich",,,,,,,истори'ческий,истори'ческого,истори'ческому,"истори'ческий,истори'ческого",истори'ческим,истори'ческом,истори'ческая,истори'ческой,истори'ческой,истори'ческую,"истори'ческой,(истори'ческою)",истори'ческой,истори'ческое,истори'ческого,истори'ческому,истори'ческое,истори'ческим,истори'ческом,истори'ческие,истори'ческих,истори'ческим,"истори'ческие,истори'ческих",истори'ческими,истори'ческих
дальний,да'льний,"distant, remote, long","fern, entlegen; entfernt, weit entfernt, weit",да'лее;да'льше;дальне'йший,,да'лен,да'льня,да'льне,да'льни,да'льний,да'льнего,да'льнему,"да'льний,да'льнего",да'льним,да'льнем,да'льняя,да'льней,да'льней,да'льнюю,"да'льней,(да'льнею)",да'льней,да'льнее,да'льнего,да'льнему,да'льнее,да'льним,да'льнем,да'льние,да'льних,да'льним,"да'льние,да'льних",да'льними,да'льних
реальный,реа'льный,"real, realizable, practicable, workable, practical","wirklich; real, realistisch, reell, realisierbar, durchführbar",,,реа'лен,реа'льна,реа'льно,реа'льны,реа'льный,реа'льного,реа'льному,"реа'льный,реа'льного",реа'льным,реа'льном,реа'льная,реа'льной,реа'льной,реа'льную,"реа'льной,(реа'льною)",реа'льной,реа'льное,реа'льного,реа'льному,реа'льное,реа'льным,реа'льном,реа'льные,реа'льных,реа'льным,"реа'льные,реа'льных",реа'льными,реа'льных
национальный,национа'льный,"national, State","National-, national",,,национа'лен,национа'льна,национа'льно,национа'льны,национа'льный,национа'льного,национа'льному,"национа'льный,национа'льного",национа'льным,национа'льном,национа'льная,национа'льной,национа'льной,национа'льную,"национа'льной,(национа'льною)",национа'льной,национа'льное,национа'льного,национа'льному,национа'льное,национа'льным,национа'льном,национа'льные,национа'льных,национа'льным,"национа'льные,национа'льных",национа'льными,национа'льных
ясный,я'сный,"clear, lucid, distinct, serene","klar, hell, heiter, deutlich",,,я'сен,ясна',я'сно,"я'сны,ясны'",я'сный,я'сного,я'сному,"я'сный,я'сного",я'сным,я'сном,я'сная,я'сной,я'сной,я'сную,"я'сной,(я'сною)",я'сной,я'сное,я'сного,я'сному,я'сное,я'сным,я'сном,я'сные,я'сных,я'сным,"я'сные,я'сных",я'сными,я'сных
рыжий,ры'жий,"red, red-haired, ginger, chestnut, rust-coloured, reddish-brown, circus clown","rothaarig, rot",,,ры'ж,рыжа',ры'же,ры'жи,ры'жий,ры'жего,ры'жему,"ры'жий,ры'жего",ры'жим,ры'жем,ры'жая,ры'жей,ры'жей,ры'жую,"ры'жей, ры'жею",ры'жей,ры'жее,ры'жего,ры'жему,ры'жее,ры'жим,ры'жем,ры'жие,ры'жих,ры'жим,"ры'жие,ры'жих",ры'жими,ры'жих
пьяный,пья'ный,"drunk, tipsy, intoxicated, tight, drunk man","betrunken, besoffen, berauscht; der Betrunkene",,,пья'н,пьяна',пья'но,"пья'ны,пьяны'",пья'ный,пья'ного,пья'ному,"пья'ный,пья'ного",пья'ным,пья'ном,пья'ная,пья'ной,пья'ной,пья'ную,"пья'ной,(пья'ною)",пья'ной,пья'ное,пья'ного,пья'ному,пья'ное,пья'ным,пья'ном,пья'ные,пья'ных,пья'ным,"пья'ные,пья'ных",пья'ными,пья'ных
внешний,вне'шний,"outward, external, outer, superficial, surface, foreign","Außen-, der äußere; äußerlich, extern",,,*вне'шен,вне'шне,вне'шня,вне'шни,вне'шний,вне'шнего,вне'шнему,"вне'шний,вне'шнего",вне'шним,вне'шнем,вне'шняя,вне'шней,вне'шней,вне'шнюю,"вне'шней,(вне'шнею)",вне'шней,вне'шнее,вне'шнего,вне'шнему,вне'шнее,вне'шним,вне'шнем,вне'шние,вне'шних,вне'шним,"вне'шние,вне'шних",вне'шними,вне'шних
задний,за'дний,"back, rear, hind","Hinter-, der hintere, der hinterste",бо'лее за'дний,са'мый за'дний,,,,,за'дний,за'днего,за'днему,"за'дний,за'днего",за'дним,за'днем,за'дняя,за'дней,за'дней,за'днюю,"за'дней,(за'днею)",за'дней,за'днее,за'днего,за'днему,за'днее,за'дним,за'днем,за'дние,за'дних,за'дним,"за'дние,за'дних",за'дними,за'дних
летний,ле'тний,"Adjective of лето, summery, summer-like",Sommer-,,,,ле'тня,ле'тне,ле'тни,ле'тний,ле'тнего,ле'тнему,"ле'тний,ле'тнего",ле'тним,ле'тнем,ле'тняя,ле'тней,ле'тней,ле'тнюю,"ле'тней,(ле'тнею)",ле'тней,ле'тнее,ле'тнего,ле'тнему,ле'тнее,ле'тним,ле'тнем,ле'тние,ле'тних,ле'тним,"ле'тние,ле'тних",ле'тними,ле'тних
опасный,опа'сный,"dangerous, perilous",gefährlich,,,опа'сен,опа'сна,опа'сно,опа'сны,опа'сный,опа'сного,опа'сному,"опа'сный,опа'сного",опа'сным,опа'сном,опа'сная,опа'сной,опа'сной,опа'сную,"опа'сной,(опа'сною)",опа'сной,опа'сное,опа'сного,опа'сному,опа'сное,опа'сным,опа'сном,опа'сные,опа'сных,опа'сным,"опа'сные,опа'сных",опа'сными,опа'сных
каменный,ка'менный,"lifeless, hard, immovable, stony",Stein-,,,ка'менен,ка'менна,ка'менно,ка'менны,ка'менный,ка'менного,ка'менному,"ка'менный,ка'менного",ка'менным,ка'менном,ка'менная,ка'менной,ка'менной,ка'менную,"ка'менной,(ка'менною)",ка'менной,ка'менное,ка'менного,ка'менному,ка'менное,ка'менным,ка'менном,ка'менные,ка'менных,ка'менным,"ка'менные,ка'менных",ка'менными,ка'менных
северный,се'верный,"north, northern","nördlich, Nord-",,,,,,,се'верный,се'верного,се'верному,"се'верный,се'верного",се'верным,се'верном,се'верная,се'верной,се'верной,се'верную,"се'верной,(се'верною)",се'верной,се'верное,се'верного,се'верному,се'верное,се'верным,се'верном,се'верные,се'верных,се'верным,"се'верные,се'верных",се'верными,се'верных
бедный,бе'дный,poor,"arm, dürftig, karg",бедне'е,бедне'йший,бе'ден,бедна',бе'дно,"бе'дны,бедны'",бе'дный,бе'дного,бе'дному,"бе'дный,бе'дного",бе'дным,бе'дном,бе'дная,бе'дной,бе'дной,бе'дную,"бе'дной,(бе'дною)",бе'дной,бе'дное,бе'дного,бе'дному,бе'дное,бе'дным,бе'дном,бе'дные,бе'дных,бе'дным,"бе'дные,бе'дных",бе'дными,бе'дных
постоянный,постоя'нный,"constant, invariable, permanent","ständig, konstant, permanent, beständig; dauernd, fortwährend, fest (i. S. von dauerhaft); Stamm-, Dauer-",,,постоя'нен,постоя'нна,постоя'нно,постоя'нны,постоя'нный,постоя'нного,постоя'нному,"постоя'нный,постоя'нного",постоя'нным,постоя'нном,постоя'нная,постоя'нной,постоя'нной,постоя'нную,"постоя'нной,(постоя'нною)",постоя'нной,постоя'нное,постоя'нного,постоя'нному,постоя'нное,постоя'нным,постоя'нном,постоя'нные,постоя'нных,постоя'нным,"постоя'нные,постоя'нных",постоя'нными,постоя'нных
международный,междунаро'дный,international,international,,,междунаро'ден,междунаро'дна,междунаро'дно,междунаро'дны,междунаро'дный,междунаро'дного,междунаро'дному,"междунаро'дный,междунаро'дного",междунаро'дным,междунаро'дном,междунаро'дная,междунаро'дной,междунаро'дной,междунаро'дную,"междунаро'дной,(междунаро'дною)",междунаро'дной,междунаро'дное,междунаро'дного,междунаро'дному,междунаро'дное,междунаро'дным,междунаро'дном,междунаро'дные,междунаро'дных,междунаро'дным,"междунаро'дные,междунаро'дных",междунаро'дными,междунаро'дных
принятый,при'нятый,"accepted, adopted","üblich, gebräuchlich",,,при'нят,"при'нята,принята'",при'нято,при'няты,при'нятый,при'нятого,при'нятому,"при'нятый,при'нятого",при'нятым,при'нятом,при'нятая,при'нятой,при'нятой,при'нятую,"при'нятой,(при'нятою)",при'нятой,при'нятое,при'нятого,при'нятому,при'нятое,при'нятым,при'нятом,при'нятые,при'нятых,при'нятым,"при'нятые,при'нятых",при'нятыми,при'нятых
центральный,центра'льный,"central, metropolitan","zentral, Zentral-; Mittel-, Haupt-",,,центра'лен,центра'льна,центра'льно,центра'льны,центра'льный,центра'льного,центра'льному,"центра'льный,центра'льного",центра'льным,центра'льном,центра'льная,центра'льной,центра'льной,центра'льную,"центра'льной,(центра'льною)",центра'льной,центра'льное,центра'льного,центра'льному,центра'льное,центра'льным,центра'льном,центра'льные,центра'льных,центра'льным,"центра'льные,центра'льных",центра'льными,центра'льных
закрытый,закры'тый,closed,geschlossen,,,закры'т,закры'та,закры'то,закры'ты,закры'тый,закры'того,закры'тому,"закры'тый,закры'того",закры'тым,закры'том,закры'тая,закры'той,закры'той,закры'тую,"закры'той,(закры'тою)",закры'той,закры'тое,закры'того,закры'тому,закры'тое,закры'тым,закры'том,закры'тые,закры'тых,закры'тым,"закры'тые,закры'тых",закры'тыми,закры'тых
единый,еди'ный,"united, common, indivisible","einheitlich; Einheits-; einzig, alleinig; einig, einmütig",,,еди'н,еди'на,еди'но,еди'ны,еди'ный,еди'ного,еди'ному,"еди'ный,еди'ного",еди'ным,еди'ном,еди'ная,еди'ной,еди'ной,еди'ную,"еди'ной,(еди'ною)",еди'ной,еди'ное,еди'ного,еди'ному,еди'ное,еди'ным,еди'ном,еди'ные,еди'ных,еди'ным,"еди'ные,еди'ных",еди'ными,еди'ных
трудный,тру'дный,"difficult, hard, arduous","schwer, schwierig",трудне'е,трудне'йший,тру'ден,трудна',тру'дно,"тру'дны,трудны'",тру'дный,тру'дного,тру'дному,"тру'дный,тру'дного",тру'дным,тру'дном,тру'дная,тру'дной,тру'дной,тру'дную,"тру'дной,(тру'дною)",тру'дной,тру'дное,тру'дного,тру'дному,тру'дное,тру'дным,тру'дном,тру'дные,тру'дных,тру'дным,"тру'дные,тру'дных",тру'дными,тру'дных
древний,дре'вний,"ancient, antique, very old, aged","alt, altertümlich, antik, uralt",,,дре'вен,дре'вня,дре'вне,дре'вни,дре'вний,дре'внего,дре'внему,"дре'вний,дре'внего",дре'вним,дре'внем,дре'вняя,дре'вней,дре'вней,дре'внюю,"дре'вней,(дре'внею)",дре'вней,дре'внее,дре'внего,дре'внему,дре'внее,дре'вним,дре'внем,дре'вние,дре'вних,дре'вним,"дре'вние,дре'вних",дре'вними,дре'вних
густой,густо'й,"thick, dense, rich, deep","dicht, dick; dickflüssig, zähflüssig",,,гу'ст,густа',гу'сто,"гу'сты,густы'",густо'й,густо'го,густо'му,"густо'й,густо'го",густы'м,густо'м,густа'я,густо'й,густо'й,густу'ю,"густо'й,(густо'ю)",густо'й,густо'е,густо'го,густо'му,густо'е,густы'м,густо'м,густы'е,густы'х,густы'м,"густы'е,густы'х",густы'ми,густы'х
вечный,ве'чный,"eternal, everlasting, perpetual",ewig,,,ве'чен,ве'чна,ве'чно,ве'чны,ве'чный,ве'чного,ве'чному,"ве'чный,ве'чного",ве'чным,ве'чном,ве'чная,ве'чной,ве'чной,ве'чную,"ве'чной,(ве'чною)",ве'чной,ве'чное,ве'чного,ве'чному,ве'чное,ве'чным,ве'чном,ве'чные,ве'чных,ве'чным,"ве'чные,ве'чных",ве'чными,ве'чных
прочий,про'чий,other,"übrig, restlich; sonstig, anderweitig, andere(r)",,,,,,,про'чий,про'чего,про'чему,"про'чий,про'чего",про'чим,про'чем,про'чая,про'чей,про'чей,про'чую,"про'чей,(про'чею)",про'чей,про'чее,про'чего,про'чему,про'чее,про'чим,про'чем,про'чие,про'чих,про'чим,"про'чие,про'чих",про'чими,про'чих
положенный,поло'женный,"fixed, prescribed, authorized","vereinbart, ausgemacht, zustehend; festgelegt, vorgeschrieben (durch Normen, Vorschriften etc.)",,,поло'жен,поло'жена,поло'жено,поло'жены,поло'женный,поло'женного,поло'женному,"поло'женный,поло'женного",поло'женным,поло'женном,поло'женная,поло'женной,поло'женной,поло'женную,"поло'женной,(поло'женною)",поло'женной,поло'женное,поло'женного,поло'женному,поло'женное,поло'женным,поло'женном,поло'женные,поло'женных,поло'женным,"поло'женные,поло'женных",поло'женными,поло'женных
иностранный,иностра'нный,foreign,"ausländisch, Auslands-, Fremd-, fremd, Außen-, auswärtig",,,иностра'нен,иностра'нна,иностра'нно,иностра'нны,иностра'нный,иностра'нного,иностра'нному,"иностра'нного,иностра'нный",иностра'нным,иностра'нном,иностра'нная,иностра'нной,иностра'нной,иностра'нную,"иностра'нной,иностра'нною",иностра'нной,иностра'нное,иностра'нного,иностра'нному,иностра'нное,иностра'нным,иностра'нном,иностра'нные,иностра'нных,иностра'нным,"иностра'нных,иностра'нные",иностра'нными,иностра'нных
низкий,ни'зкий,"low, base, mean","niedrig, klein, tief, flach; gemein, schlecht, niederträchtig",ни'же,ни'зший;нижа'йший,ни'зок,низка',ни'зко,"ни'зки,низки'",ни'зкий,ни'зкого,ни'зкому,"ни'зкий,ни'зкого",ни'зким,ни'зком,ни'зкая,ни'зкой,ни'зкой,ни'зкую,"ни'зкой,(ни'зкою)",ни'зкой,ни'зкое,ни'зкого,ни'зкому,ни'зкое,ни'зким,ни'зком,ни'зкие,ни'зких,ни'зким,"ни'зкие,ни'зких",ни'зкими,ни'зких
французский,францу'зский,French,französisch,,,,,,,францу'зский,францу'зского,францу'зскому,"францу'зский,францу'зского",францу'зским,францу'зском,францу'зская,францу'зской,францу'зской,францу'зскую,"францу'зской,(францу'зскою)",францу'зской,францу'зское,францу'зского,францу'зскому,францу'зское,францу'зским,францу'зском,францу'зские,францу'зских,францу'зским,"францу'зские,францу'зских",францу'зскими,францу'зских
угодный,уго'дный,pleasing,"angenehm, gefällig",,,уго'ден,уго'дна,уго'дно,уго'дны,уго'дный,уго'дного,уго'дному,"уго'дный,уго'дного",уго'дным,уго'дном,уго'дная,уго'дной,уго'дной,уго'дную,"уго'дной,(уго'дною)",уго'дной,уго'дное,уго'дного,уго'дному,уго'дное,уго'дным,уго'дном,уго'дные,уго'дных,уго'дным,"уго'дные,уго'дных",уго'дными,уго'дных
всякая,вся'кая,whatever kind,jegliche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
глупый,глу'пый,"foolish, stupid, silly, inane",dumm,глупе'е,глупе'йший,глу'п,глупа',глу'по,глу'пы//глупы',глу'пый,глу'пого,глу'пому,"глу'пый,глу'пого",глу'пым,глу'пом,глу'пая,глу'пой,глу'пой,глу'пую,"глу'пой, глу'пою",глу'пой,глу'пое,глу'пого,глу'пому,глу'пое,глу'пым,глу'пом,глу'пые,глу'пых,глу'пым,"глу'пые,глу'пых",глу'пыми,глу'пых
тайный,та'йный,"secret, covert, veiled, clandestine","Geheim-, geheim, heimlich, verborgen",,,та'ен,та'йна,та'йно,та'йны,та'йный,та'йного,та'йному,"та'йный,та'йного",та'йным,та'йном,та'йная,та'йной,та'йной,та'йную,"та'йной,(та'йною)",та'йной,та'йное,та'йного,та'йному,та'йное,та'йным,та'йном,та'йные,та'йных,та'йным,"та'йные,та'йных",та'йными,та'йных
розовый,ро'зовый,"pink, rose-coloured, rosy","rosa, rosafarben, rosig, Rosen-",,,ро'зов,ро'зова,ро'зово,ро'зовы,ро'зовый,ро'зового,ро'зовому,"ро'зовый,ро'зового",ро'зовым,ро'зовом,ро'зовая,ро'зовой,ро'зовой,ро'зовую,"ро'зовой,(ро'зовою)",ро'зовой,ро'зовое,ро'зового,ро'зовому,ро'зовое,ро'зовым,ро'зовом,ро'зовые,ро'зовых,ро'зовым,"ро'зовые,ро'зовых",ро'зовыми,ро'зовых
дальнейший,дальне'йший,"further, subsequent",weitere,,,,,,,дальне'йший,дальне'йшего,дальне'йшему,"дальне'йший,дальне'йшего",дальне'йшим,дальне'йшем,дальне'йшая,дальне'йшей,дальне'йшей,дальне'йшую,"дальне'йшей,(дальне'йшею)",дальне'йшей,дальне'йшее,дальне'йшего,дальне'йшему,дальне'йшее,дальне'йшим,дальне'йшем,дальне'йшие,дальне'йших,дальне'йшим,"дальне'йшие,дальне'йших",дальне'йшими,дальне'йших
младший,мла'дший,"younger, youngest, junior","der jüngere, der jüngste, untergeordnet, Unter-, der untere",,,,,,,мла'дший,мла'дшего,мла'дшему,"мла'дшего,мла'дший",мла'дшим,мла'дшем,мла'дшая,мла'дшей,мла'дшей,мла'дшую,"мла'дшей,мла'дшею",мла'дшей,мла'дшее,мла'дшего,мла'дшему,мла'дшее,мла'дшим,мла'дшем,мла'дшие,мла'дших,мла'дшим,"мла'дших,мла'дшие",мла'дшими,мла'дших
верхний,ве'рхний,upper,"oberer, obere, oberes, Ober-",,,,ве'рхня,ве'рхне,ве'рхни,ве'рхний,ве'рхнего,ве'рхнему,"ве'рхний,ве'рхнего",ве'рхним,ве'рхнем,ве'рхняя,ве'рхней,ве'рхней,ве'рхнюю,"ве'рхней,(ве'рхнею)",ве'рхней,ве'рхнее,ве'рхнего,ве'рхнему,ве'рхнее,ве'рхним,ве'рхнем,ве'рхние,ве'рхних,ве'рхним,"ве'рхние,ве'рхних",ве'рхними,ве'рхних
приятный,прия'тный,"nice, pleasant, pleasing, agreeable, welcome","angenehm, annehmlich, nett; ansprechend, gefällig, erfreulich",прия'тнее,прия'тнейший,прия'тен,прия'тна,прия'тно,прия'тны,прия'тный,прия'тного,прия'тному,"прия'тный,прия'тного",прия'тным,прия'тном,прия'тная,прия'тной,прия'тной,прия'тную,"прия'тной,(прия'тною)",прия'тной,прия'тное,прия'тного,прия'тному,прия'тное,прия'тным,прия'тном,прия'тные,прия'тных,прия'тным,"прия'тные,прия'тных",прия'тными,прия'тных
нервный,не'рвный,"nervous, neural","nervös; Nerven-, nervlich",,,не'рвен,нервна',нервно',нервны',не'рвный,не'рвного,не'рвному,"не'рвный,не'рвного",не'рвным,не'рвном,не'рвная,не'рвной,не'рвной,не'рвную,"не'рвной,(не'рвною)",не'рвной,не'рвное,не'рвного,не'рвному,не'рвное,не'рвным,не'рвном,не'рвные,не'рвных,не'рвным,"не'рвные,не'рвных",не'рвными,не'рвных
нижний,ни'жний,lower,"Unter-, der untere, der unterste; Nieder-",,,—,ни'жня,ни'жне,ни'жни,ни'жний,ни'жнего,ни'жнему,"ни'жний,ни'жнего",ни'жним,ни'жнем,ни'жняя,ни'жней,ни'жней,ни'жнюю,"ни'жней,(ни'жнею)",ни'жней,ни'жнее,ни'жнего,ни'жнему,ни'жнее,ни'жним,ни'жнем,ни'жние,ни'жних,ни'жним,"ни'жние,ни'жних",ни'жними,ни'жних
неожиданный,неожи'данный,"unexpected, sudden","unerwartet, wider Erwarten, plötzlich; unvermutet, unverhofft, unversehens, überraschend",,,неожи'дан,неожи'данна,неожи'данно,неожи'данны,неожи'данный,неожи'данного,неожи'данному,"неожи'данный,неожи'данного",неожи'данным,неожи'данном,неожи'данная,неожи'данной,неожи'данной,неожи'данную,"неожи'данной,(неожи'данною)",неожи'данной,неожи'данное,неожи'данного,неожи'данному,неожи'данное,неожи'данным,неожи'данном,неожи'данные,неожи'данных,неожи'данным,"неожи'данные,неожи'данных",неожи'данными,неожи'данных
занятый,за'нятый,busy,"beschäftigt; besetzt, belegt (Platz, Toilette etc.); Beschäftigter",,,за'нят,занята',за'нято,за'няты,за'нятый,за'нятого,за'нятому,"за'нятый,за'нятого",за'нятым,за'нятом,за'нятая,за'нятой,за'нятой,за'нятую,"за'нятой,(за'нятою)",за'нятой,за'нятое,за'нятого,за'нятому,за'нятое,за'нятым,за'нятом,за'нятые,за'нятых,за'нятым,"за'нятые,за'нятых",за'нятыми,за'нятых
мощный,мо'щный,"powerful, strong, vigorous, high-capacity, high-powered, thick, massive","mächtig, gewaltig; leistungsstark, stark, kräftig",,,мо'щен,мощна',мо'щно,мо'щны,мо'щный,мо'щного,мо'щному,"мо'щный,мо'щного",мо'щным,мо'щном,мо'щная,мо'щной,мо'щной,мо'щную,"мо'щной,(мо'щною)",мо'щной,мо'щное,мо'щного,мо'щному,мо'щное,мо'щным,мо'щном,мо'щные,мо'щных,мо'щным,"мо'щные,мо'щных",мо'щными,мо'щных
довольный,дово'льный,"satisfied, content, pleased",zufrieden,,,дово'лен,дово'льна,дово'льно,дово'льны,дово'льный,дово'льного,дово'льному,"дово'льный,дово'льного",дово'льным,дово'льном,дово'льная,дово'льной,дово'льной,дово'льную,"дово'льной,(дово'льною)",дово'льной,дово'льное,дово'льного,дово'льному,дово'льное,дово'льным,дово'льном,дово'льные,дово'льных,дово'льным,"дово'льные,дово'льных",дово'льными,дово'льных
